--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
demo_image/cropped_82.png	to                       	0.1130
demo_image/cropped_83.png	for                      	0.0545
demo_image/cropped_84.png	and                      	0.0500
demo_image/cropped_85.png	the                      	0.1197
demo_image/cropped_86.png	to                       	0.0382
demo_image/cropped_87.png	can                      	0.3362
demo_image/cropped_88.png	cll                      	0.0167
demo_image/cropped_89.png	for                      	0.0536
demo_image/cropped_90.png	eted                     	0.0031
demo_image/cropped_91.png	the                      	0.1422
demo_image/cropped_92.png	apr                      	0.0170
demo_image/cropped_93.png	eti                      	0.0515
demo_image/cropped_94.png	ofo                      	0.0648
demo_image/cropped_95.png	and                      	0.0927
demo_image/cropped_96.png	ear                      	0.0644
demo_image/cropped_97.png	ded                      	0.0247
demo_image/cropped_98.png	in                       	0.0509
demo_image/cropped_99.png	the                      	0.1269
demo_image/cropped_100.png	ffi                      	0.0898
demo_image/cropped_101.png	a                        	0.1442
demo_image/cropped_102.png	his                      	0.0147
demo_image/cropped_103.png	17                       	0.0624
demo_image/cropped_104.png	any                      	0.0300
demo_image/cropped_105.png	kind                     	0.0051
demo_image/cropped_106.png	to                       	0.1130
demo_image/cropped_107.png	for                      	0.0545
demo_image/cropped_108.png	and                      	0.0500
demo_image/cropped_109.png	the                      	0.1197
demo_image/cropped_110.png	to                       	0.0382
demo_image/cropped_111.png	can                      	0.3362
demo_image/cropped_112.png	cll                      	0.0167
demo_image/cropped_113.png	for                      	0.0536
demo_image/cropped_114.png	eted                     	0.0031
demo_image/cropped_115.png	the                      	0.1422
demo_image/cropped_116.png	apr                      	0.0170
demo_image/cropped_117.png	eti                      	0.0515
demo_image/cropped_118.png	ofo                      	0.0648
demo_image/cropped_119.png	and                      	0.0927
demo_image/cropped_120.png	ear                      	0.0644
demo_image/cropped_121.png	ded                      	0.0247
demo_image/cropped_122.png	in                       	0.0509
demo_image/cropped_123.png	the                      	0.1269
demo_image/cropped_124.png	ffi                      	0.0898
demo_image/cropped_125.png	a                        	0.1442
demo_image/cropped_126.png	his                      	0.0147
demo_image/cropped_127.png	17                       	0.0624
demo_image/cropped_128.png	any                      	0.0300
demo_image/cropped_129.png	kind                     	0.0051
demo_image/cropped_130.png	to                       	0.1130
demo_image/cropped_131.png	the                      	0.0806
demo_image/cropped_132.png	the                      	0.3360
demo_image/cropped_133.png	and                      	0.0319
demo_image/cropped_134.png	for                      	0.0545
demo_image/cropped_135.png	and                      	0.0500
demo_image/cropped_136.png	the                      	0.1197
demo_image/cropped_137.png	to                       	0.0382
demo_image/cropped_138.png	can                      	0.3362
demo_image/cropped_139.png	cll                      	0.0167
demo_image/cropped_140.png	for                      	0.0536
demo_image/cropped_141.png	eted                     	0.0031
demo_image/cropped_142.png	the                      	0.1422
demo_image/cropped_143.png	apr                      	0.0170
demo_image/cropped_144.png	eti                      	0.0515
demo_image/cropped_145.png	ofo                      	0.0648
demo_image/cropped_146.png	and                      	0.0927
demo_image/cropped_147.png	ear                      	0.0644
demo_image/cropped_148.png	ded                      	0.0247
demo_image/cropped_149.png	in                       	0.0509
demo_image/cropped_150.png	the                      	0.1269
demo_image/cropped_151.png	ffi                      	0.0898
demo_image/cropped_152.png	a                        	0.1442
demo_image/cropped_153.png	his                      	0.0147
demo_image/cropped_154.png	17                       	0.0624
demo_image/cropped_155.png	any                      	0.0300
demo_image/cropped_156.png	kind                     	0.0051
demo_image/cropped_157.png	to                       	0.1130
demo_image/cropped_158.png	the                      	0.0806
demo_image/cropped_159.png	the                      	0.3360
demo_image/cropped_160.png	and                      	0.0319
demo_image/cropped_161.png	and                      	0.0708
demo_image/cropped_162.png	kin                      	0.0381
demo_image/cropped_163.png	the                      	0.0497
demo_image/cropped_164.png	for                      	0.0545
demo_image/cropped_165.png	and                      	0.0500
demo_image/cropped_166.png	the                      	0.1197
demo_image/cropped_167.png	to                       	0.0382
demo_image/cropped_168.png	can                      	0.3362
demo_image/cropped_169.png	cll                      	0.0167
demo_image/cropped_170.png	for                      	0.0536
demo_image/cropped_171.png	eted                     	0.0031
demo_image/cropped_172.png	the                      	0.1422
demo_image/cropped_173.png	apr                      	0.0170
demo_image/cropped_174.png	eti                      	0.0515
demo_image/cropped_175.png	ofo                      	0.0648
demo_image/cropped_176.png	and                      	0.0927
demo_image/cropped_177.png	ear                      	0.0644
demo_image/cropped_178.png	ded                      	0.0247
demo_image/cropped_179.png	in                       	0.0509
demo_image/cropped_180.png	the                      	0.1269
demo_image/cropped_181.png	ffi                      	0.0898
demo_image/cropped_182.png	a                        	0.1442
demo_image/cropped_183.png	his                      	0.0147
demo_image/cropped_184.png	17                       	0.0624
demo_image/cropped_185.png	any                      	0.0300
demo_image/cropped_186.png	kind                     	0.0051
demo_image/cropped_187.png	to                       	0.1130
demo_image/cropped_188.png	the                      	0.0806
demo_image/cropped_189.png	the                      	0.3360
demo_image/cropped_190.png	and                      	0.0319
demo_image/cropped_191.png	and                      	0.0708
demo_image/cropped_192.png	kin                      	0.0381
demo_image/cropped_193.png	the                      	0.0497
--------------------------------------------------------------------------------
image_path               	predicted_labels         	confidence score
--------------------------------------------------------------------------------
demo_image/cropped_194.png	and                      	0.1591
demo_image/cropped_195.png	god                      	0.0914
demo_image/cropped_196.png	978                      	0.4834
demo_image/cropped_197.png	for                      	0.0545
demo_image/cropped_198.png	and                      	0.0500
demo_image/cropped_199.png	the                      	0.1197
demo_image/cropped_200.png	to                       	0.0382
demo_image/cropped_201.png	can                      	0.3362
demo_image/cropped_202.png	cll                      	0.0167
demo_image/cropped_203.png	for                      	0.0536
demo_image/cropped_204.png	eted                     	0.0031
demo_image/cropped_205.png	the                      	0.1422
